"Data Source","World Development Indicators",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"United Kingdom","GBR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","14914.8807611199","15198.1534210409","15235.9236991883","15859.4491137533","16628.5760831549","16876.0173572894","17047.2524596601","17428.1583772499","18287.2056960878","18561.7282872709","19112.912869944","19700.312735539","20482.1307015921","21776.2419054574","21221.8455318209","20910.6621293529","21524.5132580626","22060.7831252832","22987.0437919118","23827.4422483103","23315.5365141884","23123.8163024983","23593.5663527731","24581.2688691748","25099.2896527041","26081.0029704892","26840.4062196468","28227.7525167969","29779.6806564651","30467.8678511743","30599.8184459506","30168.8243493449","30208.0236297144","30886.015697252","31992.3427337598","32715.6203912636","33445.496767754","35019.199539071","36211.9535430908","37280.7069173319","38450.2208515377","39348.2676067342","40035.7204658249","41173.4919821351","41875.9034336311","42818.6169647314","43650.0339352817","44333.8657875995","43863.6881561791","41742.2267535582","42275.2883500297","42481.3029251905","42790.3727048028","43433.9477037155","44349.5198680738","45039.2359520486","45469.0777439265","45947.1643412566","46241.6519696352","46611.844332875","41811.3598070199",
"Georgia","GEO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","1796.17134374002","1909.56343502007","2009.10725023038","2079.69010095757","2158.76712579149","2395.69363827012","2429.47395293118","2473.26436828152","2610.50770058552","2815.89072704524","3001.49677191017","3161.63433114218","3356.71962484868","3585.10272490152","3821.09841916528","3962.42162787801","4137.0625894781","4184.29011101576","4326.10632548453","4522.10214664297","4704.14727955202","4281.37403980805","4300.61130062575","4494.80885016236","4160.45588098349","3546.15802479609","2778.30504868183","1519.03532165985","1065.73558520923","969.712884713692","1033.0231796711","1191.18106168504","1359.39279302754","1436.71191602844","1508.65651053951","1566.56025711526","1667.5080065233","1774.63644246672","1984.24433117813","2112.26131913728","2329.57085416614","2563.5430910194","2901.10409419212","2980.30953519967","2897.1308766973","3100.7234268396","3356.99786834394","3597.20376380055","3738.70504043075","3902.56879865773","4014.18594419329","4128.38560259133","4327.72758530017","4539.08752230476","4773.42330884899","4486.82672921493",
"Ghana","GHA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1109.57377124436","1111.92385566777","1121.00106879294","1133.81266449843","1124.31021528878","1108.04245447874","1033.88051707426","1040.59810830261","1020.71950180682","1056.84897187616","1131.00770985023","1158.47232785931","1098.27253663902","1098.54147648746","1143.0507485234","977.210232424932","923.005097358972","926.170518589593","986.19080474155","942.254631349001","925.22452694913","869.826763761613","786.823886934198","728.654666388715","767.92006959644","783.159431189555","800.019652352524","814.427228191719","835.899060096627","853.542943667619","856.89013841597","876.398207717787","884.458912908775","901.249792025939","905.418298750585","917.589015189425","935.172008160833","950.122878435609","970.495191248529","988.68024007412","1000.45365538818","1015.29442209186","1035.33388978911","1062.72016362679","1094.69306183402","1130.45987746295","1172.47300111523","1192.2774532666","1268.2383180249","1296.2799187041","1364.32593701671","1518.70502117352","1620.96786932014","1699.54457934668","1708.48033666781","1705.57508204519","1723.94345191537","1823.14516695489","1894.18610224959","1974.29466586464","1940.68196333401",
"Gibraltar","GIB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","526.039948585512","527.297116544027","543.58482155138","548.389299516017","555.458278492949","554.043737146781","556.737907396518","569.461548353001","576.689392516559","587.617919488466","597.867604708168","612.572622722383","618.846913373894","626.966314827026","628.155097119919","637.493198331331","657.221781179094","652.730667698386","655.085479210106","661.10250319485","654.747688171737","683.900116111942","696.031321104411","672.630728347957","689.256688656226","711.990871580758","737.713052209439","749.870076466339","759.587862412911","769.255475433161","830.246163889756","890.788642496746","920.964243320603","945.769348737232","984.008345017914",
"Gambia, The","GMB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","610.152098169324","594.214019537657","633.349493231289","630.603969761236","650.41796083011","631.361490311356","614.485324065122","651.476947867433","668.918532592313","728.520355861819","757.084053720199","757.400797890826","778.534760986451","742.997686999402","764.206103190725","765.18211650346","736.342688501954","790.725531588109","789.923352976794","752.300158780497","748.087595534969","729.675730408103","725.309843014567","732.680402739904","727.023647044395","721.614725647761","720.72577654043","719.070552348128","698.225225980947","682.938540153875","676.825676492718","688.444792192062","690.900400317719","712.672801276647","728.709595778378","746.961260290645","699.941686650529","724.470293992392","751.396393369168","711.281944566937","686.129989850258","686.142379720242","707.728506793487","732.785542529665","753.17679058797","671.36963718237","685.464248991779","684.081534623188","654.350933850728","660.723571244322","653.732992705967","665.213221456846","692.632098181955","713.430223438406","693.06998484086",
"Guinea-Bissau","GNB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","517.041159617281","487.537141281062","508.593884340916","504.82337782591","519.834831122958","554.531758653325","578.59851983899","536.195991079804","606.259148564389","616.282416589363","513.362375638531","597.360900642667","609.702019104541","574.928657438279","611.778255292031","622.006338064425","602.987420684563","606.725473033393","620.833407671707","644.383477155369","668.630623043714","687.051252007499","679.066533774711","677.998826943389","684.652937840028","700.004216822996","765.743556938652","799.912320419445","564.242431975686","559.006890585198","577.485664855301","577.718826276869","559.556208080347","550.089425676073","552.284766541778","562.384855924713","561.735047825795","566.107362921541","569.952835515209","574.470804651114","585.691608965249","616.683542445337","590.266056354685","593.481442575988","583.566126204989","603.399381547733","624.91975228753","645.359086537753","637.546681187029","650.069382434149","619.28915783324",
"Equatorial Guinea","GNQ","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","528.490067578801","528.451226663347","501.628519449332","486.450480177309","456.771063518048","485.602550111197","452.554429704962","455.413641410362","453.307115301229","434.910483437677","414.452221921773","397.273446473125","518.043026056445","556.092674897925","626.494317779901","709.865191727315","1138.76460636464","2737.21459573413","3254.29136971926","3925.90552804626","4454.03817947592","6983.43907017791","8003.96177858716","8745.26911341219","11558.6754236884","12908.0638688999","13282.9425424592","14619.7506139847","16438.6414745572","15906.4965908617","13841.396476965","14098.6464219752","14614.1769816151","13421.5657576366","12926.5335857828","11283.3980543871","9894.00629387915","8986.95103523832","8124.1828894291","7373.59517866723","6777.83578115514",
"Greece","GRC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","5028.72080442033","5647.74602577453","5634.67926905526","6278.7688814369","6844.71587719199","7546.37190687879","7977.39599258808","8361.29986726214","8905.50233780902","9899.06558493403","10730.668472103","11521.9829897866","12610.3946739296","13569.1135401791","12648.8446216062","13328.4741484089","14022.2322690478","14248.0326025054","15083.7184868984","15385.7635049346","15338.5446653934","14965.4405979449","14705.0041610796","14462.0183561071","14679.4795524771","14989.5535696395","15017.3948671523","14629.176578652","15201.1448500357","15696.6610091657","15531.4955780853","15821.9088797915","15811.4190458037","15467.1806261399","15697.7281264605","15952.6317629053","16337.0651737987","16985.6600623534","17549.7027923092","18019.7012769119","18649.5914021949","19319.4199557724","20003.8341439298","21112.5188913809","22126.2108541495","22193.6002668959","23377.7623420653","24081.6630265282","23937.3200363088","22847.6651083384","21568.0182105892","19407.7049124321","18130.9616586637","17762.1834615086","18005.7292840263","18050.0976100746","18036.5392167027","18303.7216041291","18626.8243706972","18992.6602020082","17436.0068928348",
"Grenada","GRD","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","3269.11183655995","3486.82122688143","3702.97637953073","3665.4261098763","3656.84679652913","3704.55376094906","3723.65484576095","3760.50267492432","3926.3186803087","4199.12626509446","4616.06448396445","4815.93428284179","5058.9430869772","5294.93247635814","5360.83883328353","5276.97119849367","5117.0943020242","5145.56026544321","5205.82391053277","5398.27534279786","5637.54553929662","6271.99557538","6678.08515670725","6976.7167771042","6808.70049404139","7015.96270583123","7652.85096647434","7578.30943220369","8558.82871898243","8194.95080405063","8676.50745128638","8735.9640139235","8132.78073270083","8057.68650847271","8076.82315029577","7934.04142148447","8066.55268288959","8601.08101535152","9096.53865246322","9379.86718028568","9742.6036607648","10093.7130957072","10242.9011216162","9050.76741835254",
"Greenland","GRL","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","15375.2026609185","17088.7022281964","17731.0934769313","18667.3322461518","19533.2190761085","19619.8145894783","20747.1712752884","22714.6627775653","24179.2314261018","25150.0148688424","27005.3540652153","26758.5835561914","25327.634772623","25901.500924247","24280.2833847607","24931.5227856653","26551.2682264055","27705.0909224907","28883.8481997638","30528.833325866","26805.5775879331","26823.4062837444","25544.3258407202","24303.9235756971","25604.6223284605","26416.5439877304","26772.6416695689","27117.4015086751","29169.0769300141","29570.9931038529","31614.6517251413","31930.6286478313","31475.8540001692","32779.9156168261","34953.9857327976","36681.843754409","38829.5768138818","39896.9168745397","42527.7110946122","42899.7888333474","43198.0773094712","42994.9238212176","43655.7458877164","43338.4290158317","45545.1903286408","44536.4013080999","46561.8315883072","46791.6546731927","48425.8757946991","","",
"Guatemala","GTM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1854.79330004202","1878.54564872519","1888.70327729399","2009.32227700976","2042.45520460321","2071.64071358813","2125.38337279944","2152.87804366765","2279.87223197741","2326.82337391376","2398.72329446539","2471.78013286449","2590.8354474232","2702.95428231309","2810.11332685921","2800.96374807102","2941.27696011865","3100.41266831789","3181.28760469773","3252.59063983234","3291.7370322847","3228.30179188282","3032.23371577902","2875.09603032175","2811.29118375777","2718.25707975618","2647.95769823099","2666.933515753","2695.09184887185","2725.10675069452","2733.86659546727","2758.67882540244","2817.23114636029","2854.13299766099","2896.22344378526","2965.89179125774","2981.1208829891","3038.71350486617","3115.97742894624","3160.07953034041","3195.39434023571","3192.30860737942","3239.56717751628","3250.84112590453","3282.32107223521","3320.16407089873","3427.67826697726","3573.59963564153","3620.83046484901","3570.30283821497","3606.4305491335","3688.86616443424","3731.67578420097","3802.15380202902","3903.05961459334","3994.63691288475","4034.15848231358","4091.26800012075","4160.07113765612","4254.03515942326","4126.2055124087",
"Guam","GUM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30543.8238259879","30704.953260077","32622.1336880318","33743.741405003","32461.448494029","32653.3078657691","33278.0733411376","33383.1268615286","34094.348815539","34067.1937684541","34728.8937132729","35222.3885175896","35722.1143432164","35829.2503598989","35652.804761085","35678.2832965149","35039.4999528766","35407.6817386623","",
"Guyana","GUY","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","2720.90733291895","2764.09982009803","2716.22521932815","2320.34959487648","2522.14798393067","2728.00216490418","2816.10411169951","2888.27867707239","2874.1493280452","3032.75094262309","3120.60208532324","3178.27316927229","3037.65023897072","3041.92112055475","3240.99301312574","3478.21038655968","3493.01165613471","3363.71698054303","3269.92061741882","3184.55082255171","3223.58837277224","3265.20158890321","2836.2767784839","2651.4181017151","2530.22063320012","2607.0056254408","2603.77745174173","2651.46115052541","2576.69479514702","2466.63465199516","2398.2889393721","2539.57324493382","2721.53289407906","2922.37446817395","3151.85081564733","3299.98962840829","3564.84813051432","3799.29196638045","3756.29695860305","3888.65077940175","3850.81137224401","3946.58273216207","3993.51747205163","3966.38953176148","4025.184034541","3944.43817776472","4145.77789052193","4443.06674197","4512.34630337146","4681.6500080141","4847.50014159234","5088.67081864625","5338.71051808173","5505.37678108145","5568.225241396","5576.82607039747","5759.66772377846","5945.05094101118","6178.8693110021","6478.27876819883","9250.28627354702",
